customer_id,nome,email,numero_conta,data_nascimento,cidade,country,gender,age,credit_score,tenure,balance,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,perfil
15634936,João Pedro Souza,joao.pedro@yahoo.com.br,31997-5,09/04/1983,Lyon,France,Male,41,735,7,179904.0,92671.72,1,1,1,100153.43,0,cliente premium
15802570,Natália Santos Martins,natalia.santos@outlook.com,29757-1,05/05/1979,Lyon,France,Female,45,811,5,0.0,0.0,2,1,1,146123.19,0,cliente com saldo zerado
15815534,Bruno Souza Martins,sem_email@banco.com,47194-5,,Barcelona,Spain,Male,37,505,0,134006.39,302832.97,1,1,1,93736.69,0,cliente premium
15735221,Larissa Pereira Gomes,larissa.pereira@uol.com.br,86181-5,,Marseille,France,Female,42,697,10,0.0,0.0,2,1,0,61312.15,0,cliente com saldo zerado
15613085,Amanda Oliveira Rocha,amanda.oliveira@uol.com.br,37181-5,,Madrid,Spain,Female,33,628,3,0.0,0.0,1,1,1,188193.25,0,cliente com saldo zerado
15594786,Bruno Souza Martins,bruno.souza@yahoo.com.br,11596-0,06/03/1990,Hamburg,Germany,Male,34,772,7,111565.91,198088.88,1,1,1,121073.23,0,cliente premium
15775761,Mônica Dias Borges,monica.dias@gmail.com,34068-7,14/06/1955,Frankfurt,Germany,Female,69,652,5,86038.21,109009.18,3,0,0,192743.06,1,cliente em risco de churn
15770576,Paulo Roberto Mendes,paulo.roberto@yahoo.com.br,59439-2,26/05/1974,Bilbao,Spain,Male,50,555,7,128061.0,329257.21,2,1,1,62375.1,0,cliente premium
15568748,Gabriel Rocha Carvalho,gabriel.rocha@yahoo.com.br,98841-5,,Munich,Germany,Male,45,671,6,99564.22,115793.78,1,1,1,108872.45,1,cliente em risco de churn
15729668,João Pedro Souza,sem_email@banco.com,60121-6,02/12/1995,Bilbao,Spain,Male,29,521,3,60280.62,49489.53,1,1,0,154271.41,0,cliente ativo
15676958,Carlos Eduardo Silva,carlos.eduardo@terra.com.br,25121-2,18/01/1990,Stuttgart,Germany,Male,34,765,5,86055.17,55019.56,2,1,1,104220.5,0,cliente ativo
15626983,Beatriz Nunes Ferreira,beatriz.nunes@hotmail.com,33364-9,,Barcelona,Spain,Female,48,605,6,0.0,0.0,2,1,1,40062.99,0,cliente com saldo zerado
15695078,Bruno Souza Martins,bruno.souza@uol.com.br,30367-4,16/06/1992,Paris,France,Male,32,699,3,0.0,0.0,2,1,1,170770.44,0,cliente com saldo zerado
15804862,Marcos Pereira Rocha,marcos.pereira@gmail.com,13772-7,22/03/1981,Stuttgart,Germany,Male,43,505,6,127146.68,175351.12,1,0,0,137565.87,0,cliente premium
15717898,Gabriel Rocha Carvalho,gabriel.rocha@terra.com.br,72672-0,10/07/1992,Sevilla,Spain,Male,32,542,2,131945.94,289559.72,1,0,1,159737.56,0,cliente premium
15687946,Amanda Oliveira Rocha,amanda.oliveira@outlook.com,69829-1,04/03/1963,Lyon,France,Female,61,556,2,95772.97,68804.37,1,1,1,94153.83,0,cliente ativo
15695475,Rodrigo Santos Gomes,rodrigo.santos@terra.com.br,47086-7,,Marseille,France,Male,29,645,1,130131.08,104289.29,2,0,1,196474.35,0,cliente premium
15750658,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,65289-1,14/01/1987,Nantes,France,Male,37,798,8,0.0,0.0,3,0,0,110783.28,0,cliente com saldo zerado
15650351,Letícia Ferreira Silva,leticia.ferreira@gmail.com,29421-8,,Paris,France,Female,38,653,8,102133.38,124357.13,1,1,1,166520.96,0,cliente premium
15642912,Patrícia Rocha Alves,patricia.rocha@uol.com.br,96426-7,23/05/2003,Marseille,France,Female,21,618,2,95772.97,125417.88,1,0,0,57762.0,0,cliente ativo
15685829,João Pedro Souza,joao.pedro@hotmail.com,77984-7,,Toulouse,France,Male,37,551,3,0.0,0.0,2,1,1,50578.4,0,cliente com saldo zerado
15640635,Felipe Lima Santos,felipe.lima@terra.com.br,76478-3,13/10/1995,Paris,France,Male,29,769,8,0.0,0.0,2,1,1,172290.61,0,cliente com saldo zerado
15652192,Patrícia Rocha Alves,patricia.rocha@uol.com.br,43011-0,,Lyon,France,Female,33,759,9,160541.36,358151.29,2,0,0,93541.14,0,cliente premium
15767804,Mateus Carvalho Alves,mateus.carvalho@uol.com.br,86479-1,03/06/1980,Toulouse,France,Male,44,729,6,0.0,0.0,2,1,0,151733.43,0,cliente com saldo zerado
15776231,Vinicius Araújo Lima,vinicius.araujo@gmail.com,80285-9,26/01/1989,Berlin,Germany,Male,35,626,4,0.0,115061.25,1,1,1,32825.5,0,cliente com saldo zerado
15676715,Leandro Nunes Ferreira,leandro.nunes@gmail.com,91563-0,,Toulouse,France,Male,68,640,9,0.0,0.0,2,1,1,199493.38,0,cliente com saldo zerado
15794479,Bruno Souza Martins,bruno.souza@outlook.com,79931-9,18/05/1947,Barcelona,Spain,Male,77,767,8,149083.7,250194.94,1,1,1,100153.43,0,cliente premium
15680346,Rodrigo Santos Gomes,rodrigo.santos@hotmail.com,88752-1,,Valencia,Spain,Male,40,683,8,0.0,0.0,1,1,0,75848.22,0,cliente com saldo zerado
15764335,Larissa Pereira Gomes,larissa.pereira@hotmail.com,12925-4,17/07/1983,Munich,Germany,Female,41,463,8,123151.51,288775.19,2,1,0,70127.93,0,cliente premium
15578738,Alexandre Moreira Dias,alexandre.moreira@outlook.com,14520-8,17/11/1992,Lyon,France,Male,32,609,7,71872.19,147993.6,1,1,1,151924.9,0,cliente ativo
15694890,Mateus Carvalho Alves,mateus.carvalho@gmail.com,79731-8,19/07/1986,Bordeaux,France,Male,38,588,1,124271.26,154802.36,1,1,0,75969.19,0,cliente premium
15718912,Camila Martins Lima,camila.martins@outlook.com,01110-6,16/02/1980,Hamburg,Germany,Female,37,608,5,126147.84,234887.62,1,0,1,132424.69,1,cliente em risco de churn
15624596,Camila Martins Lima,camila.martins@hotmail.com,37754-7,08/06/2001,Lyon,France,Female,23,534,5,104822.45,89413.3,1,0,1,160176.47,0,cliente premium
15590606,Bruno Souza Martins,bruno.souza@terra.com.br,45835-6,,Bordeaux,France,Male,41,595,9,0.0,0.0,2,1,0,5967.09,0,cliente com saldo zerado
15662098,Ricardo Borges Silva,ricardo.borges@outlook.com,58775-6,06/04/1983,Madrid,Spain,Male,41,650,3,128808.65,374436.55,3,0,0,113677.53,1,cliente em risco de churn
15598536,Larissa Pereira Gomes,larissa.pereira@outlook.com,74520-8,10/08/1998,Berlin,Germany,Female,26,736,0,84587.9,106446.32,1,0,1,188037.76,0,cliente ativo
15729763,Ricardo Borges Silva,ricardo.borges@uol.com.br,58633-5,,Sevilla,Spain,Male,34,655,1,116114.93,263315.71,1,1,1,49492.15,0,cliente premium
15771442,Vinicius Araújo Lima,vinicius.araujo@outlook.com,69745-6,16/12/1984,Toulouse,France,Male,40,633,4,150578.0,138075.26,1,0,1,34670.62,1,cliente em risco de churn
15623927,Bruno Souza Martins,bruno.souza@yahoo.com.br,17275-6,26/06/1969,Bordeaux,France,Male,55,576,9,0.0,0.0,2,1,1,94450.97,0,cliente com saldo zerado
15607990,Rodrigo Santos Gomes,rodrigo.santos@outlook.com,42899-3,03/10/1981,Zaragoza,Spain,Male,43,760,6,175735.5,253077.48,1,1,1,157337.29,0,cliente premium
15740223,Rafael Oliveira Costa,rafael.oliveira@terra.com,51318-1,,Cologne,Germany,Male,51,479,1,107714.74,66625.78,3,1,0,86128.21,1,cliente em risco de churn
15812766,Vinicius Araújo Lima,vinicius.araujo@gmail.com,10296-9,14/06/1984,Bilbao,Spain,Male,40,490,6,156111.08,211907.72,1,0,0,190889.13,0,cliente premium
15761453,João Pedro Souza,joao.pedro@hotmail.com,95520-9,,Toulouse,France,Male,42,667,6,0.0,0.0,1,1,0,88890.05,0,cliente com saldo zerado
15569624,Juliana Alves Pereira,juliana.alves@gmail.com,15271-8,08/09/1993,Munich,Germany,Female,31,671,6,105864.6,197735.92,2,1,0,145567.34,0,cliente premium
15769451,Aline Carvalho Araújo,sem_email@banco.com,23063-7,,Paris,France,Female,44,764,1,0.0,0.0,2,1,1,11467.38,0,cliente com saldo zerado
15770375,Silvana Costa Ferreira,silvana.costa@yahoo.com.br,07811-3,06/07/1998,Munich,Germany,Female,26,850,8,123126.29,168149.28,1,1,0,74425.41,0,cliente premium
15677785,Gustavo Pinto Ribeiro,gustavo.pinto@yahoo.com.br,75089-8,,Valencia,Spain,Male,32,656,5,136963.12,266561.91,1,1,0,133814.28,0,cliente premium
15699284,Gabriel Rocha Carvalho,gabriel.rocha@uol.com.br,54879-3,,Bordeaux,France,Male,49,584,8,172713.44,431785.1,1,1,0,113860.81,0,cliente premium
15797227,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,22862-6,,Nice,France,Male,28,754,8,0.0,0.0,2,1,1,52615.62,0,cliente com saldo zerado
15683213,Priscila Rocha Nunes,priscila.rocha@gmail.com,01917-1,16/09/1989,Nice,France,Female,35,554,10,74988.59,188803.84,2,0,1,190155.13,0,cliente ativo
15698349,Beatriz Nunes Ferreira,sem_email@banco.com,42760-6,06/03/1989,Madrid,Spain,Female,35,686,4,-0.0,0.0,2,1,1,159676.55,0,cliente com saldo zerado
15796790,Larissa Pereira Gomes,larissa.pereira@gmail.com,06549-1,,Paris,France,Female,47,573,8,154543.98,363797.7,1,1,0,29586.73,0,cliente premium
15662434,Vinicius Araújo Lima,sem_email@banco.com,84623-8,02/04/1999,Nice,France,Male,25,607,3,0.0,0.0,2,0,0,187048.72,0,cliente com saldo zerado
15643188,Vanessa Gomes Carvalho,vanessa.gomes@hotmail.com,26979-7,,Frankfurt,Germany,Female,47,671,7,114603.76,185052.59,2,1,0,153194.32,1,cliente em risco de churn
15596493,Renata Souza Ribeiro,renata.souza@gmail.com,69070-7,18/11/1977,Marseille,France,Female,47,687,7,0.0,0.0,2,1,1,177624.01,0,cliente com saldo zerado
15674922,Thiago Alves Pereira,thiago.alves@gmail.com,39759-7,,Paris,France,Male,54,710,6,171137.62,265797.28,1,1,1,167023.95,1,cliente em risco de churn
15641416,Silvana Costa Ferreira,silvana.costa@uol.com.br,65632-9,,Hamburg,Germany,Female,61,732,9,94867.18,247520.25,2,1,1,157527.6,1,cliente em risco de churn
15805690,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,16883-3,,Barcelona,Spain,Female,35,694,7,0.0,0.0,1,1,0,133570.43,1,cliente em risco de churn
15769829,Carlos Eduardo Silva,carlos.eduardo@outlook.com,36093-0,,Valencia,Spain,Male,51,534,3,0.0,0.0,2,0,1,20856.31,0,cliente com saldo zerado
15784301,André Costa Araújo,andre.costa@uol.com.br,39491-7,16/03/1982,Nantes,France,Male,42,850,0,0.0,0.0,2,1,0,100153.43,0,cliente com saldo zerado
15628155,Fernanda Lima Costa,fernanda.lima@yahoo.com.br,86412-9,17/10/1989,Nantes,France,Female,35,410,7,117183.74,237203.89,1,1,1,109733.73,0,cliente premium
15644882,Renata Souza Ribeiro,renata.souza@hotmail.com,42837-6,,Cologne,Germany,Female,36,616,10,78249.53,184215.85,1,1,0,136934.91,0,cliente ativo
15583724,Mônica Dias Borges,monica.dias@terra.com.br,94664-4,,Bilbao,Spain,Female,29,645,4,0.0,0.0,2,1,1,74346.11,0,cliente com saldo zerado
15792228,André Costa Araújo,andre.costa@hotmail.com,41961-7,20/07/1964,Bordeaux,France,Male,60,748,0,152335.7,279748.98,1,1,0,126743.33,1,cliente em risco de churn
15622585,Rafael Oliveira Costa,rafael.oliveira@outlook.com,62260-2,17/11/1998,Nice,France,Male,26,525,7,153644.39,311339.9,1,1,1,63197.88,0,cliente premium
15800583,Fernanda Lima Costa,fernanda.lima@terra.com.br,54185-2,14/07/1981,Bilbao,Spain,Female,37,621,8,0.0,0.0,1,0,0,102806.6,0,cliente com saldo zerado
15723216,Rafael Oliveira Costa,rafael.oliveira@outlook.com,16225-4,16/04/1991,Frankfurt,Germany,Male,33,623,2,80002.33,150545.16,1,1,1,104079.62,0,cliente ativo
15815834,Diego Martins Nunes,diego.martins@terra.com.br,09047-0,,Valencia,Spain,Male,73,703,5,137761.55,280334.53,1,1,1,100153.43,0,cliente premium
15794849,Rafael Oliveira Costa,rafael.oliveira@outlook.com,27170-4,18/03/2002,Berlin,Germany,Male,22,850,7,91560.58,169012.38,2,0,0,100153.43,0,cliente ativo
15651063,Silvana Costa Ferreira,sem_email@banco.com,96706-7,12/08/1987,Cologne,Germany,Female,37,524,9,127480.58,276489.41,2,1,0,179634.69,0,cliente premium
15743582,Juliana Alves Pereira,juliana.alves@terra.com.br,42617-3,25/02/1997,Toulouse,France,Female,27,632,3,107375.82,262829.86,1,1,1,62703.38,0,cliente premium
15602647,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,44691-9,01/09/1985,Hamburg,Germany,Male,39,729,6,127415.85,104142.09,1,1,1,184977.2,1,cliente em risco de churn
15741429,Renata Souza Ribeiro,renata.souza@outlook.com,17177-1,02/04/1993,Sevilla,Spain,Female,31,680,9,119825.75,193878.82,2,1,1,101139.3,0,cliente premium
15621520,Mônica Dias Borges,monica.dias@outlook.com,92591-4,24/12/1982,Berlin,Germany,Female,42,783,2,139707.28,405078.12,1,1,0,2150.22,0,cliente premium
15718769,Fernando Henrique Costa,fernando.henrique@hotmail.com,27615-0,,Zaragoza,Spain,Male,36,557,1,95772.97,297940.89,1,1,0,98413.1,0,cliente ativo
15802560,Beatriz Nunes Ferreira,beatriz.nunes@gmail.com,25228-0,03/08/1976,Barcelona,Spain,Female,48,470,6,140576.11,147643.51,1,1,1,116971.05,0,cliente premium
15689751,Beatriz Nunes Ferreira,beatriz.nunes@yahoo.com.br,29760-6,13/05/1993,Lyon,France,Female,31,666,2,79589.43,119192.2,1,0,0,4050.57,0,cliente ativo
15686461,Natália Santos Martins,natalia.santos@hotmail.com,22737-0,24/04/1968,Bordeaux,France,Female,56,558,7,121235.05,314034.73,2,1,1,116253.1,0,cliente premium
15786993,Priscila Rocha Nunes,priscila.rocha@terra.com.br,53151-8,,Nice,France,Female,51,810,5,0.0,0.0,2,0,1,184524.74,0,cliente com saldo zerado
15748595,Larissa Pereira Gomes,larissa.pereira@outlook.com,45418-6,,Paris,France,Female,29,689,1,77556.79,166251.57,2,1,1,122998.26,0,cliente ativo
15770474,Beatriz Nunes Ferreira,beatriz.nunes@outlook.com,07947-2,,Nice,France,Female,33,685,1,0.0,0.0,3,0,1,70221.13,1,cliente em risco de churn
15806249,Ana Clara Souza,ana.clara@hotmail.com,61807-0,,Madrid,Spain,Female,31,671,4,0.0,0.0,2,0,1,79270.02,0,cliente com saldo zerado
15723263,Letícia Ferreira Silva,leticia.ferreira@yahoo.com.br,45392-7,05/11/1990,Hamburg,Germany,Female,34,495,9,117160.32,75269.27,1,1,1,116069.24,1,cliente em risco de churn
15768387,Thiago Alves Pereira,thiago.alves@yahoo.com.br,59428-0,,Toulouse,France,Male,41,581,8,-0.0,0.0,2,0,0,29737.14,0,cliente com saldo zerado
15588537,Mônica Dias Borges,monica.dias@gmail.com,89776-9,08/08/1983,Zaragoza,Spain,Female,41,615,9,109013.23,105339.08,1,1,0,196499.96,0,cliente premium
15670345,Amanda Oliveira Rocha,amanda.oliveira@hotmail.com,03306-6,,Hamburg,Germany,Female,33,785,6,127211.45,316304.36,1,0,0,191961.83,0,cliente premium
15611365,Beatriz Nunes Ferreira,beatriz.nunes@yahoo.com.br,78585-7,,Lyon,France,Female,32,730,9,127661.69,327821.86,1,0,0,60905.51,0,cliente premium
15655192,Juliana Alves Pereira,juliana.alves@terra.com.br,39228-6,01/09/2000,Madrid,Spain,Female,24,850,1,0.0,0.0,2,0,1,69052.87,0,cliente com saldo zerado
15597709,Mônica Dias Borges,monica.dias@terra.com.br,45341-4,02/07/1985,Nice,France,Female,39,602,6,154121.32,264735.17,2,1,0,176614.86,1,cliente em risco de churn
15747288,Silvana Costa Ferreira,silvana.costa@gmail.com,27112-1,,Zaragoza,Spain,Female,40,838,6,95772.97,177395.95,1,0,1,150659.35,1,cliente em risco de churn
15632256,Marcos Pereira Rocha,marcos.pereira@outlook.com,48688-6,,Paris,France,Male,29,541,7,127504.57,132350.34,1,0,0,86173.92,0,cliente premium
15698271,Aline Carvalho Araújo,aline.carvalho@terra.com.br,15675-1,07/06/1998,Bordeaux,France,Female,26,523,4,0.0,0.0,2,1,0,185488.81,0,cliente com saldo zerado
15627995,Ana Clara Souza,ana.clara@hotmail.com,20051-5,27/09/1998,Munich,Germany,Female,26,756,5,155143.52,401852.32,1,0,1,135034.57,1,cliente em risco de churn
15696506,André Costa Araújo,andre.costa@yahoo.com.br,15307-5,17/12/1997,Madrid,Spain,Male,27,604,9,0.0,143253.75,1,0,0,30252.3,0,cliente com saldo zerado
15614818,Mariana Costa Santos,mariana.costa@gmail.com,73817-0,,Zaragoza,Spain,Female,33,764,9,168964.77,135968.52,1,0,1,118982.51,0,cliente premium
15730738,Felipe Lima Santos,felipe.lima@yahoo.com.br,32618-8,,Bilbao,Spain,Male,31,786,9,0.0,0.0,2,1,1,18210.36,0,cliente com saldo zerado
15692819,André Costa Araújo,andre.costa@terra.com.br,15048-3,21/06/1992,Stuttgart,Germany,Male,37,665,1,95772.97,118793.02,1,0,0,100153.43,0,cliente ativo
15696733,Fernando Henrique Costa,fernando.henrique@uol.com.br,73066-3,,Marseille,France,Male,29,724,4,0.0,0.0,1,1,0,8982.75,0,cliente com saldo zerado
15672912,Fernanda Lima Costa,fernanda.lima@gmail.com,69622-1,08/08/1985,Valencia,Spain,Female,39,737,7,130051.66,247472.12,2,0,0,55356.39,1,cliente em risco de churn
15607098,Mariana Costa Santos,mariana.costa@hotmail.com,80183-6,26/06/1983,Valencia,Spain,Female,41,747,5,94521.17,56086.07,2,1,0,194926.86,0,cliente ativo
15703763,André Costa Araújo,andre.costa@uol.com.br,52143-8,27/07/1980,Marseille,France,Male,44,554,7,85304.27,131788.38,1,1,1,58076.52,0,cliente ativo
15648638,Marcos Pereira Rocha,marcos.pereira@uol.com.br,19542-2,12/11/1990,Bilbao,Spain,Male,34,629,6,0.0,0.0,2,1,0,190347.72,0,cliente com saldo zerado
15604732,Mariana Costa Santos,mariana.costa@gmail.com,18541-0,,Bordeaux,France,Female,30,483,9,0.0,0.0,2,0,0,136356.97,0,cliente com saldo zerado
15712772,Marcos Pereira Rocha,marcos.pereira@gmail.com,24074-4,24/07/1996,Paris,France,Male,28,757,3,75381.15,51428.5,1,1,1,199727.72,0,cliente ativo
15757577,Camila Martins Lima,camila.martins@outlook.com,81706-6,20/10/1963,Paris,France,Female,61,676,8,0.0,0.0,2,1,1,118522.73,0,cliente com saldo zerado
15724428,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,93721-1,05/05/1984,Nice,France,Male,40,544,8,0.0,0.0,2,1,0,61581.2,0,cliente com saldo zerado
15704954,Leandro Nunes Ferreira,leandro.nunes@gmail.com,31774-2,22/11/1987,Paris,France,Male,37,431,0,120764.08,239218.65,1,1,1,117023.08,0,cliente premium
15773869,Thiago Alves Pereira,thiago.alves@uol.com.br,21103-9,,Zaragoza,Spain,Male,59,797,4,129321.44,343227.17,1,1,1,93624.55,0,cliente premium
15649744,Letícia Ferreira Silva,leticia.ferreira@hotmail.com,40643-6,,Lyon,France,Female,51,628,3,123981.31,133798.06,2,1,1,40546.15,0,cliente premium
15684592,Lucas Ferreira Lima,lucas.ferreira@gmail.com,81721-2,14/02/1982,Sevilla,Spain,Male,42,557,4,0.0,0.0,2,0,1,86642.38,0,cliente com saldo zerado
15641480,Diego Martins Nunes,diego.martins@terra.com.br,86409-8,24/04/1992,Marseille,France,Male,32,571,5,131354.25,380201.53,1,1,0,125256.53,0,cliente premium
15671243,Camila Martins Lima,camila.martins@yahoo.com.br,54182-2,,Nice,France,Female,47,558,9,0.0,0.0,2,1,0,103787.28,0,cliente com saldo zerado
15686885,Lucas Ferreira Lima,lucas.ferreira@uol.com.br,43861-3,05/06/1980,Cologne,Germany,Male,44,777,3,124655.59,349728.52,2,0,1,79792.3,0,cliente premium
15756299,Priscila Rocha Nunes,priscila.rocha@outlook.com,41345-7,05/05/1960,Lyon,France,Female,64,741,2,69311.16,198359.89,1,1,1,59237.72,0,cliente ativo
15627439,Aline Carvalho Araújo,aline.carvalho@gmail.com,48973-7,,Barcelona,Spain,Female,36,624,10,0.0,0.0,2,0,1,186180.42,0,cliente com saldo zerado
15577587,Mateus Carvalho Alves,mateus.carvalho@terra.com.br,43540-6,09/06/1972,Stuttgart,Germany,Male,52,550,5,121016.23,266898.78,1,1,1,41730.37,1,cliente em risco de churn
15735270,Fernando Henrique Costa,fernando.henrique@outlook.com,03287-1,,Bilbao,Spain,Male,47,767,2,0.0,0.0,1,1,0,48161.18,1,cliente em risco de churn
15698749,Beatriz Nunes Ferreira,beatriz.nunes@gmail.com,17187-0,04/03/2001,Munich,Germany,Female,23,626,6,0.0,138873.09,1,1,0,109742.8,0,cliente com saldo zerado
15758901,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,19993-1,,Madrid,Spain,Female,47,713,1,0.0,0.0,1,1,0,107825.08,1,cliente em risco de churn
15629739,Letícia Ferreira Silva,leticia.ferreira@uol.com.br,44534-0,09/11/1993,Stuttgart,Germany,Female,31,621,8,100375.39,157826.33,1,1,1,90384.26,0,cliente premium
15589793,Rodrigo Santos Gomes,rodrigo.santos@yahoo.com.br,34660-6,04/07/1971,Paris,France,Male,53,604,8,144453.75,151897.43,1,1,0,190998.96,1,cliente em risco de churn
15677336,Vinicius Araújo Lima,vinicius.araujo@yahoo.com.br,88138-6,,Munich,Germany,Male,57,557,1,120043.13,196081.63,1,1,0,132370.75,1,cliente em risco de churn
15723851,Bruno Souza Martins,bruno.souza@hotmail.com,28598-7,05/02/1984,Madrid,Spain,Male,40,699,2,0.0,0.0,1,1,0,100153.43,0,cliente com saldo zerado
15724663,Beatriz Nunes Ferreira,beatriz.nunes@hotmail.com,41127-6,,Bilbao,Spain,Female,36,654,5,0.0,0.0,2,0,0,157238.05,0,cliente com saldo zerado
15726588,Vanessa Gomes Carvalho,vanessa.gomes@yahoo.com,30038-8,,Valencia,Spain,Female,36,653,3,0.0,0.0,2,0,0,110525.6,0,cliente com saldo zerado
15801436,Marcos Pereira Rocha,marcos.pereira@gmail.com,03620-2,15/09/1982,Nantes,France,Male,42,696,4,0.0,0.0,1,0,0,126353.13,1,cliente em risco de churn
15675964,Elaine Pinto Mendes,elaine.pinto@yahoo.com.br,44134-0,02/06/1979,Lyon,France,Female,45,672,9,0.0,0.0,1,1,1,92027.69,1,cliente em risco de churn
15646609,Ricardo Borges Silva,ricardo.borges@gmail.com,10424-3,28/10/1991,Bordeaux,France,Male,33,748,1,142645.43,107627.29,1,0,0,100153.43,0,cliente premium
15785167,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,88964-2,28/02/1995,Barcelona,Spain,Male,37,795,4,0.0,0.0,2,0,0,155711.64,0,cliente com saldo zerado
15746674,Silvana Costa Ferreira,silvana.costa@terra.com.br,90229-1,,Nice,France,Female,47,730,7,0.0,0.0,1,1,0,33373.26,1,cliente em risco de churn
15751297,Alexandre Moreira Dias,alexandre.moreira@terra.com.br,09327-1,,Nice,France,Male,36,732,5,0.0,0.0,2,1,0,161428.25,0,cliente com saldo zerado
15801152,Renata Souza Ribeiro,renata.souza@outlook.com,64435-2,,Bilbao,Spain,Female,39,553,1,142876.98,106446.1,2,1,0,44363.42,0,cliente premium
15690007,Cristiane Moreira Pinto,cristiane.moreira@outlook.com,32535-0,,Hamburg,Germany,Female,58,434,9,0.0,337097.55,2,1,0,60891.8,1,cliente em risco de churn
15673907,André Costa Araújo,sem_email@banco.com,85800-8,04/06/2004,Bordeaux,France,Male,20,659,8,0.0,0.0,2,0,0,100153.43,0,cliente com saldo zerado
15613326,Aline Carvalho Araújo,aline.carvalho@uol.com.br,74728-7,,Toulouse,France,Female,33,596,1,138162.81,306816.16,1,1,0,85412.54,0,cliente premium
15691875,Priscila Rocha Nunes,priscila.rocha@outlook.com,13232-4,20/09/1985,Munich,Germany,Female,39,850,5,114491.82,87414.9,1,1,0,99689.48,0,cliente premium
15709354,Amanda Oliveira Rocha,amanda.oliveira@hotmail.com,61067-2,02/06/1983,Toulouse,France,Female,41,521,2,0.0,0.0,2,1,1,113089.43,0,cliente com saldo zerado
15778290,Gabriel Rocha Carvalho,sem_email@banco.com,12058-5,,Nice,France,Male,70,799,8,70416.75,178283.4,1,1,1,36483.52,0,cliente ativo
15628936,Diego Martins Nunes,diego.martins@uol.com.br,13987-2,28/05/1996,Bilbao,Spain,Male,28,692,9,0.0,274243.54,1,0,0,16064.25,1,cliente em risco de churn
15681697,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,07562-5,22/09/1993,Lyon,France,Male,31,508,8,95772.97,158185.89,1,1,0,129803.08,0,cliente ativo
15769902,Juliana Alves Pereira,juliana.alves@outlook.com,46909-6,,Paris,France,Female,33,679,6,0.0,0.0,2,1,1,98015.85,0,cliente com saldo zerado
15700394,Aline Carvalho Araújo,aline.carvalho@uol.com.br,72583-9,26/05/1998,Valencia,Spain,Female,26,713,4,122857.46,114049.98,2,1,0,144682.17,1,cliente em risco de churn
15627412,Vinicius Araújo Lima,vinicius.araujo@yahoo.com.br,23285-2,04/01/1985,Bordeaux,France,Male,39,605,3,0.0,0.0,2,1,0,199390.45,0,cliente com saldo zerado
15692142,Camila Martins Lima,camila.martins@uol.com.br,13257-9,,Berlin,Germany,Female,48,707,7,105086.74,220868.74,1,1,1,180344.69,1,cliente em risco de churn
15637678,Ricardo Borges Silva,ricardo.borges@hotmail.com,06105-7,,Bordeaux,France,Male,37,661,5,0.0,0.0,1,1,0,155394.52,0,cliente com saldo zerado
15690492,Lucas Ferreira Lima,lucas.ferreira@uol.com.br,29738-8,,Marseille,France,Male,41,625,6,97663.16,108580.83,2,1,0,57128.78,0,cliente ativo
15755178,Felipe Lima Santos,felipe.lima@yahoo.com.br,78703-5,19/06/1974,Nantes,France,Male,50,660,1,0.0,0.0,3,1,1,191849.15,1,cliente em risco de churn
15812917,Felipe Lima Santos,felipe.lima@terra.com.br,74204-8,,Valencia,Spain,Male,35,653,6,116662.96,326519.51,2,1,1,23864.21,0,cliente premium
15791304,João Pedro Souza,sem_email@banco.com,14589-2,10/07/1999,Hamburg,Germany,Male,25,604,7,95772.97,123075.35,1,1,1,35279.74,0,cliente ativo
15770406,Felipe Lima Santos,felipe.lima@outlook.com,91418-0,12/04/1989,Cologne,Germany,Male,35,580,9,121355.19,246558.66,1,0,1,35671.45,0,cliente premium
15675501,João Pedro Souza,joao.pedro@hotmail.com,73305-8,,Paris,France,Male,37,616,5,153861.1,178137.52,1,1,1,100153.43,0,cliente premium
15771857,Diego Martins Nunes,diego.martins@hotmail.com,42883-3,14/06/1985,Madrid,Spain,Male,39,513,7,89039.9,210113.06,2,1,1,146738.83,0,cliente ativo
15638355,Camila Martins Lima,camila.martins@terra.com.br,45936-6,07/09/1989,Marseille,France,Female,35,658,5,0.0,64215.78,1,0,0,156361.58,1,cliente em risco de churn
15607884,Amanda Oliveira Rocha,amanda.oliveira@yahoo.com.br,15001-7,,Lyon,France,Female,39,663,8,95772.97,0.0,2,1,1,101168.9,0,cliente ativo
15736254,Diego Martins Nunes,diego.martins@outlook.com,38598-8,13/12/1995,Nice,France,Male,29,654,2,91955.61,55886.05,1,1,0,37065.66,0,cliente ativo
15604818,Marcos Pereira Rocha,marcos.pereira@yahoo.com.br,04146-7,22/03/1990,Lyon,France,Male,34,798,9,154495.79,366873.4,1,1,0,191395.88,0,cliente premium
15586880,Mateus Carvalho Alves,mateus.carvalho@hotmail.com,41454-2,,Cologne,Germany,Male,41,594,2,122545.65,330252.66,2,1,1,42050.24,0,cliente premium
