customer_id,nome,email,numero_conta,data_nascimento,cidade,country,gender,age,credit_score,tenure,balance,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,perfil,mensagem_ia
15641158,Gustavo Pinto Ribeiro,gustavo.pinto@yahoo.com.br,50329-3,,Berlin,Germany,Male,32,739,3,102128.27,295976.77,1,1,0,63981.37,1,cliente em risco de churn,"Gustavo, valorizamos muito sua presença no ABC Bank! Queremos entender como podemos melhorar sua experiência e oferecer soluções que atendam às suas necessidades."
15798256,Renata Souza Ribeiro,renata.souza@terra.com.br,99850-2,,Paris,France,Female,45,558,1,153697.53,158901.29,2,0,0,89891.4,1,cliente em risco de churn,"Renata, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você tenha sempre a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja em Paris ou no Brasil!"
15615126,Mariana Costa Santos,mariana.costa@outlook.com,37684-2,17/09/1987,Paris,France,Female,37,780,3,0.0,0.0,2,0,0,182156.81,1,cliente em risco de churn,"Mariana, sabemos que você tem produtos conosco e queremos entender como podemos melhorar sua experiência. Estamos aqui para ajudar!"
15591169,Beatriz Nunes Ferreira,beatriz.nunes@yahoo.com.br,28195-3,17/10/1975,Frankfurt,Germany,Female,49,788,4,137455.99,336048.76,1,1,0,184178.29,1,cliente em risco de churn,"Beatriz, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você continue satisfeita. Estamos aqui para oferecer soluções personalizadas que atendam às suas necessidades."
15640521,Bruno Souza Martins,bruno.souza@hotmail.com,48801-5,21/06/1991,Frankfurt,Germany,Male,33,552,3,144962.74,205741.45,1,1,0,58844.84,1,cliente em risco de churn,"Bruno, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você esteja aproveitando todos os benefícios que temos para oferecer. Vamos conversar para entender como podemos melhorar sua experiência conosco?"
15806808,Vanessa Gomes Carvalho,vanessa.gomes@terra.com.br,16138-0,03/12/1967,Hamburg,Germany,Female,57,834,8,112281.6,97294.34,3,1,0,140225.14,1,cliente em risco de churn,"Vanessa, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha!"
15627232,Rafael Oliveira Costa,rafael.oliveira@hotmail.com,37047-9,01/05/1980,Berlin,Germany,Male,44,608,7,114203.47,316638.41,1,1,1,77830.36,1,cliente em risco de churn,"Rafael, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, seja em Berlin ou no Brasil."
15692416,Aline Carvalho Araújo,aline.carvalho@uol.com.br,63189-6,10/03/1972,Bilbao,Spain,Female,52,358,8,143542.36,373139.19,3,1,0,141959.11,1,cliente em risco de churn,"Aline, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja para produtos ou suporte."
15804131,Cristiane Moreira Pinto,cristiane.moreira@yahoo.com.br,35386-9,15/04/1971,Valencia,Spain,Female,53,850,7,0.0,63301.75,2,0,0,182633.63,1,cliente em risco de churn,"Cristiane, sabemos que você tem um limite de crédito disponível para usar quando precisar. Estamos aqui para ajudar com qualquer necessidade financeira!"
15603851,Paulo Roberto Mendes,paulo.roberto@outlook.com,81880-1,11/12/1992,Nantes,France,Male,32,704,7,127785.17,378279.35,4,0,0,184464.7,1,cliente em risco de churn,"Paulo, valorizamos muito sua confiança no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou em Nantes!"
15815874,Ricardo Borges Silva,ricardo.borges@terra.com.br,50560-7,02/11/1977,Berlin,Germany,Male,47,572,4,99353.42,271988.4,1,1,0,196549.85,1,cliente em risco de churn,"Ricardo, valorizamos muito sua confiança no ABC Bank. Que tal explorarmos juntos oportunidades para otimizar seus investimentos e benefícios?"
15725906,Vanessa Gomes Carvalho,vanessa.gomes@uol.com.br,74894-3,17/05/1973,Barcelona,Spain,Female,51,665,8,0.0,0.0,1,1,1,38928.48,1,cliente em risco de churn,"Vanessa, sabemos que você é uma cliente importante para nós e queremos entender como podemos melhorar sua experiência no ABC Bank. Estamos aqui para ajudar!"
15739858,André Costa Araújo,andre.costa@terra.com.br,36601-0,16/12/1968,Marseille,France,Male,56,618,7,0.0,0.0,1,1,1,142400.27,1,cliente em risco de churn,"André, valorizamos muito sua confiança no ABC Bank. Se precisar de algo, estamos aqui para ajudar!"
15616454,Renata Souza Ribeiro,renata.souza@hotmail.com,43895-1,18/06/1990,Hamburg,Germany,Female,34,476,8,111905.43,138853.88,1,0,1,197221.81,1,cliente em risco de churn,"Renata, valorizamos muito sua confiança no ABC Bank! Que tal explorarmos juntos opções para otimizar seu saldo e aproveitar ainda mais nossos benefícios?"
15571059,Juliana Alves Pereira,sem_email@banco.com,17442-4,27/06/1970,Bordeaux,France,Female,54,734,3,0.0,0.0,1,1,0,130805.54,1,cliente em risco de churn,"Juliana, sabemos que você está longe, mas estamos aqui para ajudar. Queremos entender como podemos melhorar sua experiência no ABC Bank."
15788776,Felipe Lima Santos,sem_email@banco.com,94760-7,,Cologne,Germany,Male,49,588,6,132623.76,333009.78,3,1,0,36292.94,1,cliente em risco de churn,"Felipe, valorizamos muito sua presença no ABC Bank! Que tal explorar nossos benefícios exclusivos para manter seu relacionamento ainda mais vantajoso?"
15774586,Cristiane Moreira Pinto,cristiane.moreira@yahoo.com.br,79158-9,05/10/1981,Munich,Germany,Female,43,692,10,118588.83,149276.69,1,1,1,161241.65,1,cliente em risco de churn,"Cristiane, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, inclusive com opções exclusivas para clientes como você."
15800434,Lucas Ferreira Lima,lucas.ferreira@hotmail.com,13412-9,,Cologne,Germany,Male,52,811,10,76915.4,205935.05,1,0,0,146359.81,1,cliente em risco de churn,"Lucas, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência conosco. Estamos aqui para ajudar com qualquer necessidade, seja um novo produto ou suporte personalizado."
15800061,Ana Clara Souza,ana.clara@outlook.com,95798-7,07/11/1979,Madrid,Spain,Female,45,495,3,89158.94,211961.96,3,1,0,135169.76,1,cliente em risco de churn,"Ana Clara, valorizamos muito sua presença no ABC Bank! Que tal aproveitar nossos benefícios exclusivos para tornar sua experiência ainda melhor?"
15623499,Fernando Henrique Costa,fernando.henrique@hotmail.com,20517-5,,Munich,Germany,Male,49,548,9,108437.89,272482.52,1,0,0,127022.87,1,cliente em risco de churn,"Fernando Henrique, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha."
15787470,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,57767-0,09/06/1977,Madrid,Spain,Male,47,553,3,116528.15,295049.15,1,0,0,145704.19,1,cliente em risco de churn,"Leandro, sabemos que você está longe, mas estamos aqui para te ajudar. Que tal conversarmos sobre como podemos melhorar sua experiência no ABC Bank?"
15599860,Mônica Dias Borges,monica.dias@gmail.com,78197-3,19/04/1998,Bilbao,Spain,Female,26,647,8,109958.15,282194.14,1,1,1,136592.24,1,cliente em risco de churn,"Mônica, valorizamos muito sua confiança no ABC Bank! Estamos aqui para oferecer soluções que combinem com suas necessidades, inclusive no exterior."
15583840,Rafael Oliveira Costa,rafael.oliveira@hotmail.com,09097-1,14/04/1989,Cologne,Germany,Male,35,587,5,121863.61,212691.59,1,1,1,23481.69,1,cliente em risco de churn,"Rafael, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, sempre com o melhor atendimento."
15678201,Larissa Pereira Gomes,larissa.pereira@gmail.com,18934-2,,Lyon,France,Female,46,548,1,0.0,0.0,1,1,1,104469.06,1,cliente em risco de churn,"Larissa, sabemos que você está em Lyon e adoraríamos continuar te ajudando com suas finanças. Estamos aqui para oferecer soluções que se adaptem ao seu momento!"
15724623,Mariana Costa Santos,mariana.costa@gmail.com,11992-6,,Hamburg,Germany,Female,24,704,7,113034.22,147164.92,1,1,0,162503.48,1,cliente em risco de churn,"Mariana, sabemos que você tem um saldo significativo conosco e queremos garantir que você tenha a melhor experiência no ABC Bank. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15704168,Felipe Lima Santos,felipe.lima@terra.com.br,31589-0,25/10/1986,Stuttgart,Germany,Male,38,535,8,127475.24,94844.78,1,0,0,60775.76,1,cliente em risco de churn,"Felipe, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15643865,Camila Martins Lima,camila.martins@uol.com.br,83813-3,,Toulouse,France,Female,40,652,3,92055.36,57630.52,1,0,1,164652.02,1,cliente em risco de churn,"Camila, valorizamos muito sua confiança no ABC Bank! Queremos garantir que você tenha a melhor experiência conosco."
15776454,Elaine Pinto Mendes,elaine.pinto@uol.com.br,84360-5,01/02/1976,Paris,France,Female,48,603,5,0.0,0.0,1,1,0,100153.43,1,cliente em risco de churn,"Elaine, sabemos que você está longe, mas queremos lembrar que estamos aqui para ajudar. Se precisar de algo, é só chamar!"
15795224,Diego Martins Nunes,diego.martins@hotmail.com,00106-7,,Toulouse,France,Male,39,760,6,178585.46,416431.59,1,1,0,100153.43,1,cliente em risco de churn,"Diego, valorizamos muito sua presença no ABC Bank. Que tal explorarmos juntos oportunidades para melhorar seu relacionamento conosco?"
15720583,Natália Santos Martins,natalia.santos@terra.com.br,60126-6,25/01/1980,Cologne,Germany,Female,44,745,0,119638.21,338027.35,1,1,1,100153.43,1,cliente em risco de churn,"Natália, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive com benefícios exclusivos para você."
15669411,Cristiane Moreira Pinto,cristiane.moreira@hotmail.com,90584-9,12/12/1972,Cologne,Germany,Female,52,750,6,0.0,103742.71,1,1,0,126233.18,1,cliente em risco de churn,"Cristiane, sabemos que você tem um limite de crédito disponível e queremos ajudar a aproveitá-lo da melhor forma. Estamos aqui para oferecer soluções que se encaixem no seu momento!"
15573599,Priscila Rocha Nunes,priscila.rocha@terra.com.br,85030-0,23/12/1967,Marseille,France,Female,57,506,6,0.0,0.0,2,0,1,194421.12,1,cliente em risco de churn,"Priscila, sabemos que você é uma cliente importante para nós e queremos entender como podemos melhorar sua experiência no ABC Bank. Estamos aqui para ajudar!"
15749068,Fernanda Lima Costa,fernanda.lima@hotmail.com,99688-3,04/04/1984,Paris,France,Female,40,632,9,139625.34,259016.65,1,1,0,93702.96,1,cliente em risco de churn,"Fernanda, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você continue satisfeita. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive com benefícios exclusivos para clientes como você."
15815626,André Costa Araújo,andre.costa@terra.com.br,70029-5,23/08/1961,Bordeaux,France,Male,63,640,2,68432.45,202729.36,2,1,1,112503.24,1,cliente em risco de churn,"André, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, seja em Bordeaux ou no Brasil."
15566988,Priscila Rocha Nunes,priscila.rocha@terra.com.br,72814-7,16/10/1978,Frankfurt,Germany,Female,46,656,7,141535.52,187858.24,1,1,0,50595.15,1,cliente em risco de churn,"Priscila, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou em Frankfurt!"
15715673,Ana Clara Souza,ana.clara@uol.com.br,81510-3,,Zaragoza,Spain,Female,46,651,4,89743.05,49389.6,1,1,0,156425.57,1,cliente em risco de churn,"Ana Clara, valorizamos muito sua presença no ABC Bank! Que tal explorar nossos produtos exclusivos para aproveitar ainda mais seu saldo?"
15576683,Aline Carvalho Araújo,aline.carvalho@yahoo.com.br,84213-8,,Bilbao,Spain,Female,43,568,9,0.0,0.0,1,1,0,125870.79,1,cliente em risco de churn,"Aline, sabemos que você está longe, mas estamos aqui para ajudar. Quer conversar sobre como podemos melhorar sua experiência no ABC Bank?"
15654531,Bruno Souza Martins,bruno.souza@outlook.com,40954-9,,Nice,France,Male,22,477,5,82559.42,65531.92,2,0,0,163112.9,1,cliente em risco de churn,"Bruno, sabemos que você tem um histórico valioso conosco e queremos garantir que continue tendo a melhor experiência no ABC Bank. Estamos aqui para ajudar com qualquer necessidade sua, seja em Nice ou em qualquer lugar do mundo."
15681026,Patrícia Rocha Alves,patricia.rocha@outlook.com,45339-2,26/01/1991,Stuttgart,Germany,Female,33,795,9,104552.72,205991.4,1,1,1,120853.83,1,cliente em risco de churn,"Patrícia, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, seja em Stuttgart ou no mundo todo."
15626787,Vanessa Gomes Carvalho,vanessa.gomes@outlook.com,46297-6,12/11/1993,Valencia,Spain,Female,31,698,8,185078.26,212796.03,1,0,0,115337.74,1,cliente em risco de churn,"Vanessa, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você continue tendo a melhor experiência conosco. Estamos aqui para oferecer soluções personalizadas que atendam às suas necessidades."
15808175,Beatriz Nunes Ferreira,beatriz.nunes@outlook.com,26713-9,07/02/1985,Toulouse,France,Female,39,557,7,49572.73,54523.67,1,1,0,100153.43,1,cliente em risco de churn,"Beatriz, sabemos que você tem um saldo significativo conosco e queremos garantir que você continue tendo a melhor experiência no ABC Bank. Estamos aqui para ajudar com qualquer necessidade!"
15772412,Diego Martins Nunes,diego.martins@uol.com.br,33087-7,,Bilbao,Spain,Male,30,554,6,135370.12,345358.82,1,1,1,179689.05,1,cliente em risco de churn,"Diego, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, seja em Bilbao ou no Brasil."
15796764,Aline Carvalho Araújo,aline.carvalho@uol.com.br,25271-5,,Munich,Germany,Female,56,684,3,127585.98,95766.47,3,1,1,80593.49,1,cliente em risco de churn,"Aline, valorizamos muito sua confiança no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15768233,Bruno Souza Martins,bruno.souza@yahoo.com.br,24572-5,02/09/1987,Munich,Germany,Male,37,435,8,114346.3,256740.87,1,0,1,980.93,1,cliente em risco de churn,"Bruno, valorizamos muito sua confiança no ABC Bank. Que tal explorarmos juntos oportunidades para otimizar seu limite de crédito e aproveitar mais benefícios?"
15591512,Elaine Pinto Mendes,elaine.pinto@uol.com.br,82553-6,28/03/1991,Munich,Germany,Female,33,564,2,115761.51,292722.06,1,0,1,112350.21,1,cliente em risco de churn,"Elaine, valorizamos muito sua confiança no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15596552,Ricardo Borges Silva,ricardo.borges@outlook.com,24667-8,,Frankfurt,Germany,Male,48,535,5,134542.73,214802.65,1,1,1,58203.67,1,cliente em risco de churn,"Ricardo, valorizamos muito sua confiança no ABC Bank! Estamos aqui para oferecer soluções que atendam às suas necessidades, inclusive no exterior."
15636454,Ana Clara Souza,ana.clara@gmail.com,66500-4,18/08/1964,Toulouse,France,Female,60,691,6,101070.69,131437.67,1,1,0,177355.8,1,cliente em risco de churn,"Ana Clara, adoraríamos ter você mais ativa no ABC Bank! Queremos entender como podemos melhorar sua experiência e oferecer benefícios exclusivos para você."
15605742,Paulo Roberto Mendes,sem_email@banco.com,44047-3,,Lyon,France,Male,37,737,0,80090.93,61412.09,1,1,0,39920.0,1,cliente em risco de churn,"Paulo, valorizamos muito sua confiança no ABC Bank. Que tal aproveitar nossos benefícios exclusivos para continuar seu relacionamento conosco?"
15709117,Larissa Pereira Gomes,larissa.pereira@uol.com,57768-5,22/07/1978,Barcelona,Spain,Female,46,823,3,81576.75,186420.6,1,1,1,100153.43,1,cliente em risco de churn,"Larissa, valorizamos muito sua presença no ABC Bank! Se precisar de algo, estamos aqui para ajudar."
15743490,Priscila Rocha Nunes,priscila.rocha@gmail.com,67882-8,02/08/1968,Frankfurt,Germany,Female,56,795,9,94348.94,113649.2,1,1,0,29239.29,1,cliente em risco de churn,"Priscila, valorizamos muito sua presença no ABC Bank! Queremos entender como podemos melhorar para continuar te atendendo da melhor forma."
15708867,Mônica Dias Borges,monica.dias@gmail.com,27148-9,,Madrid,Spain,Female,38,684,3,134168.5,88979.46,3,1,0,3966.5,1,cliente em risco de churn,"Mônica, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou em Madrid!"
15782096,Letícia Ferreira Silva,leticia.ferreira@outlook.com,71374-8,11/02/1988,Zaragoza,Spain,Female,36,616,6,0.0,0.0,1,1,1,12916.32,1,cliente em risco de churn,"Letícia, sabemos que você está longe, mas estamos aqui para te ajudar. Quer conversar sobre como podemos melhorar sua experiência no ABC Bank?"
15617065,Rafael Oliveira Costa,sem_email@banco.com,24179-8,04/08/1982,Bilbao,Spain,Male,42,650,4,194532.66,456252.4,1,1,0,171045.31,1,cliente em risco de churn,"Rafael, valorizamos muito sua confiança no ABC Bank. Que tal conversarmos sobre como podemos melhorar sua experiência conosco?"
15658052,Letícia Ferreira Silva,leticia.ferreira@outlook.com,54589-2,04/09/1980,Marseille,France,Female,44,626,10,81553.93,168453.79,1,1,0,20063.63,1,cliente em risco de churn,"Letícia, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15660316,Natália Santos Martins,natalia.santos@hotmail.com,64376-7,,Berlin,Germany,Female,34,420,1,135549.9,324722.82,1,0,0,149471.13,1,cliente em risco de churn,"Natália, sabemos que você tem um relacionamento valioso com o ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja um novo produto ou suporte especial."
15809087,André Costa Araújo,andre.costa@gmail.com,17415-8,,Nantes,France,Male,64,598,1,0.0,0.0,2,1,0,195635.3,1,cliente em risco de churn,"André, sabemos que você tem produtos conosco e queremos garantir que estejam atendendo às suas necessidades. Estamos aqui para ajudar!"
15651823,Renata Souza Ribeiro,renata.souza@uol.com.br,55922-0,03/11/1964,Lyon,France,Female,60,590,6,147751.75,174953.0,1,1,0,88206.04,1,cliente em risco de churn,"Renata, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, seja em Lyon ou no Brasil."
15706071,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,92651-3,,Stuttgart,Germany,Male,39,528,0,127631.62,372705.33,1,0,1,22197.8,1,cliente em risco de churn,"Leandro, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive no exterior."
15737047,Aline Carvalho Araújo,aline.carvalho@hotmail.com,37017-7,21/05/1979,Nantes,France,Female,45,754,6,0.0,0.0,1,1,0,73881.68,1,cliente em risco de churn,"Aline, sabemos que você tem um produto conosco e queremos entender como podemos melhorar sua experiência no ABC Bank. Estamos aqui para ajudar!"
15643770,Beatriz Nunes Ferreira,beatriz.nunes@hotmail.com,49750-4,,Bordeaux,France,Female,52,682,5,112670.48,249833.39,1,1,0,21085.17,1,cliente em risco de churn,"Beatriz, sabemos que você tem um saldo significativo conosco e queremos garantir que seu relacionamento com o ABC Bank seja sempre vantajoso. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive com benefícios exclusivos para clientes como você."
15635141,Ricardo Borges Silva,sem_email@banco.com,56441-0,,Munich,Germany,Male,59,598,8,118210.42,98472.21,2,0,0,60192.14,1,cliente em risco de churn,"Ricardo, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha."
15611767,Débora Ribeiro Lima,debora.ribeiro@outlook.com,36808-7,18/03/1972,Berlin,Germany,Female,52,624,0,133723.43,234390.33,1,0,0,4859.59,1,cliente em risco de churn,"Débora, sabemos que você tem um saldo significativo conosco e queremos garantir que você continue tendo a melhor experiência no ABC Bank. Estamos aqui para ajudar com qualquer necessidade!"
15566211,Vanessa Gomes Carvalho,vanessa.gomes@hotmail.com,62216-1,18/07/1983,Hamburg,Germany,Female,41,616,1,103560.57,79377.37,1,1,0,236.45,1,cliente em risco de churn,"Vanessa, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade!"
15602280,Patrícia Rocha Alves,sem_email@banco.com,13608-8,,Cologne,Germany,Female,27,829,9,112045.67,143337.53,1,1,1,119708.21,1,cliente em risco de churn,"Patrícia, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, inclusive no exterior."
15711716,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,55181-8,,Toulouse,France,Female,56,580,1,131368.3,253297.94,1,1,0,106918.67,1,cliente em risco de churn,"Letícia, sabemos que você tem um saldo significativo conosco e queremos garantir que você continue satisfeita. Estamos aqui para oferecer soluções que se adaptem às suas necessidades."
15658768,Renata Souza Ribeiro,renata.souza@uol.com.br,59360-3,04/03/1975,Toulouse,France,Female,49,547,2,0.0,0.0,1,0,0,100153.43,1,cliente em risco de churn,"Renata, sabemos que você está longe, mas queremos lembrar que estamos aqui para ajudar. Se precisar de algo, é só chamar!"
15565706,Diego Martins Nunes,diego.martins@gmail.com,85146-1,,Zaragoza,Spain,Male,35,612,1,0.0,0.0,1,1,1,83256.26,1,cliente em risco de churn,"Diego, valorizamos muito sua confiança no ABC Bank. Estamos aqui para ajudar a encontrar soluções que se encaixem melhor no seu momento."
15618255,Patrícia Rocha Alves,patricia.rocha@hotmail.com,33931-7,23/03/1968,Munich,Germany,Female,56,642,6,103244.86,292777.67,2,1,0,143049.72,1,cliente em risco de churn,"Patrícia, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15640074,Camila Martins Lima,sem_email@banco.com,91697-6,01/03/1977,Zaragoza,Spain,Female,47,666,5,0.0,0.0,1,0,0,166650.9,1,cliente em risco de churn,"Camila, sentimos sua falta! Queremos entender como podemos melhorar para você. Estamos aqui para ajudar."
15688691,Patrícia Rocha Alves,patricia.rocha@gmail.com,23383-2,11/04/1973,Hamburg,Germany,Female,51,665,9,110610.41,117808.11,2,0,1,1112.76,1,cliente em risco de churn,"Patrícia, valorizamos muito sua confiança no ABC Bank! Estamos aqui para oferecer soluções que atendam às suas necessidades, mesmo morando na Alemanha."
15791513,André Costa Araújo,andre.costa@gmail.com,22655-3,20/08/1983,Nantes,France,Male,41,647,4,138937.35,158862.86,1,1,1,101617.64,1,cliente em risco de churn,"André, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer o melhor suporte e produtos que atendam às suas necessidades."
15596455,Cristiane Moreira Pinto,cristiane.moreira@outlook.com,80330-6,28/10/1979,Zaragoza,Spain,Female,45,546,2,-0.0,0.0,1,0,0,197789.83,1,cliente em risco de churn,"Cristiane, sabemos que a vida pode ser imprevisível, mas estamos aqui para ajudar. Vamos conversar sobre como podemos melhorar sua experiência no ABC Bank?"
15689328,Carlos Eduardo Silva,carlos.eduardo@uol.com.br,53313-1,16/02/1976,Cologne,Germany,Male,48,705,9,114169.16,84878.13,1,0,0,100153.43,1,cliente em risco de churn,"Carlos Eduardo, valorizamos sua confiança no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade!"
15707861,Ana Clara Souza,ana.clara@uol.com.br,85538-1,,Nice,France,Female,46,520,10,85216.61,200643.89,1,1,0,117369.52,1,cliente em risco de churn,"Ana Clara, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15794360,Ana Clara Souza,ana.clara@terra.com.br,01636-7,,Munich,Germany,Female,70,592,5,71816.74,77487.21,2,1,0,105096.82,1,cliente em risco de churn,"Ana Clara, valorizamos muito sua presença no ABC Bank! Que tal explorar nossos benefícios exclusivos para manter seu relacionamento ainda mais vantajoso?"
15727384,Mônica Dias Borges,sem_email@banco.com,72399-8,,Munich,Germany,Female,43,652,10,146547.78,357836.91,1,0,1,10072.55,1,cliente em risco de churn,"Mônica, valorizamos muito sua confiança no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha!"
15625175,Fernanda Lima Costa,fernanda.lima@uol.com.br,09517-5,23/08/1981,Hamburg,Germany,Female,37,742,6,97067.69,192995.63,1,0,1,60920.03,1,cliente em risco de churn,"Fernanda, valorizamos muito sua confiança no ABC Bank! Queremos entender como podemos melhorar para continuar ao seu lado."
15651264,Mateus Carvalho Alves,mateus.carvalho@terra.com.br,78977-5,,Hamburg,Germany,Male,51,850,4,124425.99,368166.3,1,0,0,118545.49,1,cliente em risco de churn,"Mateus, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15780909,Fernando Henrique Costa,fernando.henrique@terra.com.br,23194-5,,Frankfurt,Germany,Male,34,769,7,115101.5,88317.34,1,0,0,57841.89,1,cliente em risco de churn,"Fernando, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou em Frankfurt!"
15641994,Ricardo Borges Silva,ricardo.borges@outlook.com,19194-7,,Cologne,Germany,Male,43,667,1,103018.45,146231.08,1,1,0,32462.39,1,cliente em risco de churn,"Ricardo, valorizamos muito sua confiança no ABC Bank. Que tal conversarmos sobre como podemos melhorar sua experiência conosco?"
15587611,Alexandre Moreira Dias,alexandre.moreira@yahoo.com.br,59872-1,04/01/1965,Nantes,France,Male,59,537,9,0.0,0.0,2,0,0,103799.77,1,cliente em risco de churn,"Alexandre, sabemos que você tem produtos conosco e queremos entender como podemos melhorar sua experiência no ABC Bank. Estamos aqui para ajudar!"
15730076,Thiago Alves Pereira,thiago.alves@terra.com.br,02322-3,,Marseille,France,Male,45,651,1,0.0,0.0,1,1,0,67740.08,1,cliente em risco de churn,"Thiago, sabemos que você está longe, mas estamos aqui para ajudar. Que tal conversarmos sobre como podemos melhorar sua experiência no ABC Bank?"
15579706,Priscila Rocha Nunes,sem_email@banco.com,83145-1,,Nantes,France,Female,46,611,5,0.0,0.0,1,1,0,77677.14,1,cliente em risco de churn,"Priscila, sentimos sua falta! Queremos entender como podemos melhorar para você. Estamos aqui para ajudar."
15570533,Mariana Costa Santos,mariana.costa@terra.com.br,08122-2,06/12/1969,Hamburg,Germany,Female,55,621,7,131033.76,71797.63,1,0,1,75685.59,1,cliente em risco de churn,"Mariana, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer o melhor suporte e produtos que atendam às suas necessidades."
15576644,Renata Souza Ribeiro,renata.souza@outlook.com,41859-1,08/06/1995,Hamburg,Germany,Female,29,687,4,78939.15,236094.04,1,1,0,122134.56,1,cliente em risco de churn,"Renata, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja um novo produto ou suporte especial."
15753092,João Pedro Souza,joao.pedro@terra.com,86647-1,,Stuttgart,Germany,Male,35,791,5,129828.58,111598.85,1,1,1,181918.26,1,cliente em risco de churn,"João Pedro, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, sempre com o melhor atendimento."
